Date,Open,High,Low,Close,Adj Close,Volume
5/14/2020,82.72000122,88.11000061,82.40000153,87.51999664,74.70381165,35152500
5/15/2020,86.84999847,87.27999878,85.30000305,85.90000153,73.32106018,26099000
5/18/2020,88.69000244,91.15000153,87.87999725,90.44999695,77.20476532,30504400
5/19/2020,90.05000305,91.19999695,88.58999634,88.66999817,75.68543243,19597300
5/20/2020,90.70999908,92.38999939,90.37000275,91.33000183,77.9559021,20552400
5/21/2020,90.26999664,91.76000214,89.66999817,90.16999817,76.96575928,14621400
5/22/2020,90.01000214,90.36000061,88.72000122,89.47000122,76.36826324,13557900
5/26/2020,92.88999939,97.5,92.61000061,95.81999969,81.78839111,41233900
5/27/2020,102.0699997,102.5800018,98.80000305,101.3700027,86.52566528,39402000
5/28/2020,102.9400024,102.9499969,99.40000153,99.86000061,85.23680878,24713900
5/29/2020,98.66000366,99.18000031,96.77999878,97.30999756,83.06020355,26526400
6/1/2020,97.75,99.51000214,97.37999725,98.59999847,84.16130829,15176800
6/2/2020,100.2799988,100.4199982,97.93000031,98.93000031,84.44297791,21195000
6/3/2020,101.5800018,104.9199982,101.0599976,104.2699966,89.00098419,25941100
6/4/2020,103.8199997,106.6100006,102.7900009,106.4400024,90.8532486,26784700
6/5/2020,114.9300003,115.7699966,109.5299988,111.2300034,94.94182587,42231000
6/8/2020,113.4100037,114.1900024,111.9400024,113.4499969,96.83670044,24881800
6/9/2020,110.6500015,111.6299973,109.0100021,110.5400009,94.35285187,17031100
6/10/2020,110.4599991,110.5100021,105.8499985,106.0599976,90.528862,24913300
6/11/2020,100.0299988,101.5800018,96.54000092,97.20999908,82.97484589,36259200
6/12/2020,100.7099991,101.1299973,97.33000183,99.87000275,85.24532318,24856800
6/15/2020,96.41999817,101.4300003,95.87000275,101.25,86.42324829,22153600
6/16/2020,105.3700027,105.6800003,99.30999756,102.0599976,87.11462402,22193600
6/17/2020,102.5299988,102.5400009,99.20999908,99.48000336,84.91246033,15639800
6/18/2020,98.66999817,100.5199966,98.12999725,98.94000244,84.45149231,16591900
6/19/2020,100.5299988,100.5999985,96.73000336,97.80999756,83.48699188,40371200
6/22/2020,97.25,97.94999695,96.54000092,96.75,82.58220673,16216900
6/23/2020,98.97000122,99.97000122,97.84999847,97.93000031,83.58940887,15381400
6/24/2020,96.75,96.83999634,94.30999756,94.66000366,80.79825592,22919800
6/25/2020,94.34999847,98.20999908,94.26000214,97.95999908,83.61503601,25743600
6/26/2020,95.11000061,95.37000275,92,92.58999634,79.03139496,41896300
6/29/2020,93.40000153,94.48999786,92.18000031,93,79.38134003,18499700
6/30/2020,92.83000183,94.66000366,92.56999969,94.05999756,80.28613281,19137000
7/1/2020,94.88999939,95.70999908,93.02999878,93.26000214,79.60327148,18755700
7/2/2020,94.73999786,94.95999908,91.93000031,92.66000366,79.86184692,27845600
7/6/2020,94.43000031,95.19999695,93.48000336,95,81.87863922,18625300
7/7/2020,93.81999969,94.09999847,92,92.31999969,79.56880951,25757200
7/8/2020,92.29000092,93.33999634,91.80000305,93.30000305,80.41344452,18762200
7/9/2020,93.51999664,94.12000275,90.77999878,91.27999878,78.6724472,25600800
7/10/2020,92,96.83999634,91.87000275,96.26999664,82.97322083,28954200
7/13/2020,98.73000336,99.26999664,96.23000336,97.65000153,84.16262817,32079200
7/14/2020,98.37000275,99.94999695,96.63999939,98.20999908,84.64527893,42731700
7/15/2020,100.8899994,101.2900009,98.65000153,99.73000336,85.95533752,22508400
7/16/2020,98.77999878,101.2200012,98.55000305,100.0100021,86.19665527,16886900
7/17/2020,100,100.0800018,98.13999939,98.16000366,84.60219574,16137700
7/20/2020,97.43000031,98.38999939,97.26000214,97.30000305,83.86096954,14458100
7/21/2020,97.70999908,100.0500031,97.63999939,99.41000366,85.6795578,17798100
7/22/2020,99.65000153,100.1299973,97.52999878,98.69000244,85.05898285,14271200
7/23/2020,98.5,99.34999847,97.97000122,98.98000336,85.30892944,12870200
7/24/2020,99.59999847,99.80000305,97.94000244,98.27999878,84.70561218,12744200
7/27/2020,97.51000214,97.62999725,96.16999817,96.90000153,83.51621246,11959100
7/28/2020,96.5,97.88999939,96.5,97.31999969,83.87819672,11754300
7/29/2020,97.06999969,99.70999908,97,99.68000031,85.91223145,12743500
7/30/2020,97.54000092,97.73999786,96.05000305,97.01999664,83.61965179,14834800
7/31/2020,96.48000336,96.93000031,95.25,96.63999939,83.29211426,14535000
8/3/2020,97.01999664,97.56999969,95.84999847,96.09999847,82.8266983,12962800
8/4/2020,95.91000366,95.94999695,95.02999878,95.55000305,82.35269165,13366200
8/5/2020,95.87000275,98.47000122,95.72000122,97.20999908,83.78338623,15260900
8/6/2020,97.58000183,98.09999847,96.54000092,97.23999786,83.80925751,10482100
8/7/2020,96.93000031,99.48999786,96.55999756,99.37999725,85.65368652,14743700
8/10/2020,100.1100006,102.0400009,100.0299988,100.6399994,86.73965454,14989900
8/11/2020,103.8600006,106.1600037,103.5100021,103.8199997,89.48041534,31518600
8/12/2020,106.1600037,106.4300003,101.7099991,102.9400024,88.72198486,19240800
8/13/2020,102,103.3600006,101.6399994,102.3700027,88.23069,13598600
8/14/2020,101.5,103.3099976,101.4199982,102.4100037,88.26517487,12134400
8/17/2020,101.5,102,99.52999878,99.70999908,85.93811798,14988000
8/18/2020,99.91000366,99.91000366,98.12000275,98.31999969,84.74008942,13246500
8/19/2020,98.91999817,100.5899963,98.33999634,98.55000305,84.93832397,13533000
8/20/2020,97.26000214,98.02999878,96.80000305,97.37000275,83.92131042,13672600
8/21/2020,97.26999664,98.56999969,96.94000244,97.31999969,83.87819672,12228300
8/24/2020,98.44999695,100.2099991,97.41999817,100.0599976,86.23974609,17898300
8/25/2020,101.2699966,101.9800034,99.80000305,100.5,86.61898041,13648900
8/26/2020,99.94000244,100.2699966,99.05000305,99.08999634,85.4037323,12052400
8/27/2020,99,102.6500015,99,102.3499985,88.21346283,22163900
8/28/2020,103.1399994,103.25,101.8099976,102.7699966,88.57544708,13756700
8/31/2020,102.1200027,102.1800003,100.0199966,100.1900024,86.35179901,14219400
9/1/2020,99.55000305,100.8700027,99.04000092,100.1399994,86.30870056,11595600
9/2/2020,99.94999695,101.9400024,99.55999756,101.6500015,87.61014557,14475700
9/3/2020,103.3199997,104.9899979,100.6399994,101.3300018,87.33433533,23281200
9/4/2020,104.0500031,105.2099991,101.3700027,103.5199966,89.22187805,26325500
9/8/2020,102.9800034,103.5699997,99.48000336,99.91999817,86.11910248,22108600
9/9/2020,100.8000031,101.6900024,99.55999756,100.8700027,86.93791199,13434000
9/10/2020,101.4000015,102.4199982,99.63999939,99.83000183,86.04152679,15922800
9/11/2020,99.97000122,101.3600006,99.58999634,101.0699997,87.11026764,13784300
9/14/2020,101.5100021,103.4599991,101.3700027,102.4700012,88.3168869,19017400
9/15/2020,102.7300034,102.8499985,99.13999939,99.27999878,85.56749725,23683000
9/16/2020,99.43000031,101.1299973,98.76000214,99.69999695,85.92948914,19270600
9/17/2020,98.69999695,99.33999634,97.70999908,98.55999756,84.94692993,18290100
9/18/2020,97.88999939,99.48999786,97.44000244,98.34999847,84.76593781,20121600
9/21/2020,95.19999695,96.05000305,93.81999969,95.30999756,82.14583588,28378800
9/22/2020,94.95999908,95.66000366,93.66999817,94.26999664,81.24945068,19257000
9/23/2020,94.77999878,95.34999847,92.66000366,92.73999786,79.93080139,19952700
9/24/2020,92.31999969,94.30000305,91.37999725,92.66000366,79.86184692,18366500
9/25/2020,92.05000305,93.72000122,91.87000275,93.47000122,80.55996704,13293100
9/28/2020,95.05999756,96.93000031,94.34999847,96.16000366,82.8784256,20894100
9/29/2020,96.02999878,96.02999878,94.33000183,95.34999847,82.18029785,12848200
9/30/2020,95.34999847,97.19999695,95.26000214,96.26999664,82.97322083,16400600
10/1/2020,97.12000275,97.76999664,96.02999878,96.97000122,83.57653809,15778700
10/2/2020,95.25,98.58999634,95.08999634,97.88999939,84.36947632,15149600
10/5/2020,98.31999969,99.25,97.52999878,99.04000092,86.15274048,13871900
10/6/2020,100.0699997,100.8600006,97.51000214,98.01999664,85.26545715,19220400
10/7/2020,98.95999908,100.3499985,98.66999817,99.73000336,86.75292969,16358500
10/8/2020,100.5100021,101.9199982,99.90000153,101.7799988,88.53620911,15659000
10/9/2020,102,102.1100006,100.1100006,101.1999969,88.03167725,13689100
10/12/2020,101.0999985,103,100.8499985,102.4400024,89.11032867,16058000
10/13/2020,103,103.2200012,100.2600021,100.7799988,87.66632843,21697300
10/14/2020,101.0299988,101.9300003,100.0999985,100.2200012,87.17920685,15204100
10/15/2020,99.09999847,101.7799988,99.04000092,101.7200012,88.48400116,17171200
10/16/2020,101.4100037,102.3300018,100.7200012,101.5100021,88.30132294,13275000
10/19/2020,101.5999985,101.8700027,99.55999756,99.80000305,86.81384277,11725700
10/20/2020,100.3099976,101.7699966,100.1200027,100.3700027,87.30966949,11257100
10/21/2020,100.3600006,100.9899979,99.33000183,99.37000275,86.43978882,10730500
10/22/2020,99.31999969,103.2399979,99.30999756,102.8799973,89.49307251,14837200
10/23/2020,103.5,104.4499969,102.9300003,103.8099976,90.30205536,15087600
10/26/2020,102.6500015,102.6999969,100.25,101.2399979,88.06647491,12410700
10/27/2020,100.5100021,100.9199982,99.16000366,99.33000183,86.40499878,10391700
10/28/2020,97.5,98.30000305,96.06999969,96.54000092,83.97803497,16389500
10/29/2020,96.12000275,97.98000336,95.23999786,97.16999817,84.52605438,14208800
10/30/2020,97.91000366,98.41999817,96.23000336,98.04000092,85.2828598,15194500
11/2/2020,99.38999939,100.8799973,97.86000061,100.25,87.20528412,15011600
11/3/2020,103.0199966,104.7399979,102.6900024,103.4100037,89.95411682,17482600
11/4/2020,101,102.0699997,98.93000031,100.25,87.20528412,18886500
11/5/2020,101.0599976,105.0999985,101,104.3499985,90.77178192,17837400
11/6/2020,105.0299988,105.0999985,102.3899994,102.9599991,89.56264496,12552800
11/9/2020,113.1600037,118.9000015,110.3499985,116.9000015,101.6887665,47792400
11/10/2020,117.3499985,117.4499969,114.6900024,116.5199966,101.3582153,20539300
11/11/2020,116.8899994,116.9599991,113.9599991,114.7799988,99.84462738,14443400
11/12/2020,112.5299988,113.9599991,112.0599976,113.3700027,98.61808014,22063000
11/13/2020,114.6999969,114.8600006,113.5699997,114.0800018,99.23571014,11847900
11/16/2020,117.7900009,118.6100006,115.7300034,117.3000031,102.036705,19858600
11/17/2020,115.3899994,116.4400024,114.5800018,116.1100006,101.001564,14553200
11/18/2020,117.3399963,118.6100006,115.1999969,115.25,100.253479,12571200
11/19/2020,114.1800003,115.8199997,113.5599976,115.5599976,100.5231247,10202500
11/20/2020,114.4300003,115.6500015,114.0899963,114.5699997,99.66194153,12718900
11/23/2020,116.0500031,118.1699982,115.5699997,117.8700027,102.5325546,13209200
11/24/2020,120.0699997,123.5,119.7099991,123.3199997,107.2733688,20121600
11/25/2020,121.3700027,122.3799973,120.4700012,122.0299988,106.1512222,11715600
11/27/2020,122,122.3499985,121.0800018,121.2200012,105.4466324,5983600
11/30/2020,120,120.7200012,117.7699966,117.8799973,102.541214,14411800
12/1/2020,120.3399963,121.5800018,119.6299973,119.7399979,104.1592026,12668900
12/2/2020,119.6999969,122.3099976,119.2699966,122.0400009,106.1599197,10811300
12/3/2020,121.8499985,121.8899994,120.3600006,121.2399979,105.4640198,12904400
12/4/2020,122.4800034,123.2900009,121.6900024,122.3399963,106.4208908,13583700
12/7/2020,121.1500015,122.1699982,120.2099991,121.8799973,106.020752,9724300
12/8/2020,121.0400009,122.3300018,120.7600021,122,106.1251221,9592100
12/9/2020,123.1699982,123.3000031,120.4400024,121.0500031,105.2987442,13073900
12/10/2020,119.9899979,120.7799988,119.5599976,120.2699966,104.6202469,13668400
12/11/2020,118.9400024,120.0199966,118.3700027,119.5599976,104.0026321,9981600
12/14/2020,121.3399963,121.4199982,118.1100006,118.3000031,102.9065933,12112400
12/15/2020,119.2900009,120.9000015,118.6200027,120.3199997,104.6637268,12590200
12/16/2020,120.3000031,121.0800018,119.8600006,120.6699982,104.9681854,11169400
12/17/2020,121.2600021,121.4499969,119.5800018,119.6699982,104.0983047,11618000
12/18/2020,119.1399994,119.8799973,118.2699966,119.0800018,103.5850983,28954800
12/21/2020,123.1699982,125,121.0899963,123.5500031,107.4734344,28323600
12/22/2020,123.3899994,123.5199966,121.6100006,121.6699982,105.8380585,11788200
12/23/2020,122.7799988,126.5199966,122.3499985,125.0699997,108.7956619,14973200
12/24/2020,125.0899963,125.5500031,123.5699997,124.5199966,108.3172379,4164900
12/28/2020,125.8199997,126.6500015,124.7900009,125.3399963,109.0305176,8072600
12/29/2020,126.1999969,126.2799988,124.8899994,125.0100021,108.7434692,8389200
12/30/2020,125.4899979,125.8499985,124.9000015,125.3600006,109.0479202,7398000
12/31/2020,125.0899963,127.3300018,124.8199997,127.0699997,110.5354156,8580200
1/4/2021,127.5,127.8600006,124.7799988,125.8700027,109.4915771,16819900
1/5/2021,124.9899979,126.3000031,123.7699966,125.6500015,110.0873413,13731200
1/6/2021,129.8800049,132.7700043,127.8799973,131.5500031,115.2565689,24909100
1/7/2021,135.6900024,138.1900024,134.9199982,135.8699951,119.0415421,21940400
1/8/2021,135.9700012,136.3500061,134.1199951,136.0200043,119.1729584,12035100
1/11/2021,134.5800018,138.1999969,134.1100006,138.0500031,120.9515305,15937900
1/12/2021,139.4400024,141.6600037,138.8300018,140.2200012,122.8527451,18033500
1/13/2021,138.5899963,140.7899933,138.1000061,140.3500061,122.9666519,14816800
1/14/2021,140.4900055,142.75,140,141.1699982,123.6850967,18565600
1/15/2021,137.4299927,141.6499939,137.0099945,138.6399994,121.4684601,27881000
1/19/2021,139.8600006,140.6999969,137.8200073,138.0399933,120.9427414,19843800
1/20/2021,137.8200073,138.1699982,135.4400024,135.9700012,119.1291351,16028800
1/21/2021,135.6900024,136.1600037,134.3200073,134.8300018,118.1303329,13411700
1/22/2021,132.6900024,134.3999939,132.1999969,133.7899933,117.2191467,12933200
1/25/2021,132.1399994,133.1699982,130.0599976,132.1199951,115.7559738,14212800
1/26/2021,132.75,133.1699982,131.3399963,131.5800018,115.2828598,11307800
1/27/2021,129.5899963,129.8500061,127.3499985,127.8600006,112.0236206,17603900
1/28/2021,129.8999939,132.1699982,128.9900055,130.1100006,113.9949417,13761800
1/29/2021,131.1900024,131.7200012,128.1900024,128.6699982,112.7332916,14808100
2/1/2021,129.3999939,130.0700073,128.4799957,129.6199951,113.5656281,11080700
2/2/2021,131.9400024,134.3899994,131.2200012,133.6100006,117.0614166,12253600
2/3/2021,133.6499939,135.7599945,133.5099945,135.1399994,118.4019241,10600800
2/4/2021,135.4700012,138.6600037,135.4700012,138.25,121.1267548,12419500
2/5/2021,139.3899994,139.4900055,137.3800049,137.9799957,120.890213,10051300
2/8/2021,138.1999969,140.3000031,138.1799927,140.1399994,122.7826233,10136400
2/9/2021,139.4299927,139.9799957,138.5399933,139.5800018,122.2920151,8614800
2/10/2021,140,140.8699951,139.0399933,139.6600037,122.3621063,10323200
2/11/2021,139.6600037,140.5500031,138.2200012,139.2700043,122.0204391,9201000
2/12/2021,139.0500031,141.6100006,139,141.25,123.7551727,8324600
2/16/2021,143.5500031,145.3200073,142.3999939,144.6499939,126.7340622,12130600
2/17/2021,143.9499969,145.3800049,143.1199951,145.1000061,127.1283112,10810100
2/18/2021,144,145.7899933,143.3999939,145.5899963,127.5576324,10587800
2/19/2021,145.8600006,148.8399963,145.8600006,148.0200043,129.6866608,11969800
2/22/2021,146.8699951,150.1900024,146.7899933,149.4100037,130.9044952,11488400
2/23/2021,151.5099945,152.3099976,149.5899963,150.6100006,131.9558868,16234400
2/24/2021,150.1100006,153.7599945,150.1100006,153.2599945,134.2776184,15061400
2/25/2021,154.2700043,154.8999939,150.5899963,151.1799927,132.455246,18127700
2/26/2021,150.3000031,150.8699951,146.5099945,147.1699982,128.9419403,19829200
3/1/2021,149.5200043,151.3800049,148.4799957,150.5,131.8594818,14845500
3/2/2021,150.0800018,151.7799988,149.8399963,150.0099945,131.4302063,14221700
3/3/2021,151.2299957,154.9799957,150.8200073,152.9100037,133.970993,14324100
3/4/2021,152.6100006,154.3800049,148.6199951,150.5599976,131.9120636,20093900
3/5/2021,153.2200012,153.4900055,147.9700012,150.9100037,132.2187195,18465100
3/8/2021,152.4700012,155.4600067,150.75,152.9100037,133.970993,17133300
3/9/2021,151.5,154.25,149.8200073,151.8300018,133.0247345,16238800
3/10/2021,151.9100037,156.1600037,151.5099945,155.1300049,135.9160461,14342200
3/11/2021,154.1100006,156.1499939,153.3600006,154.3200073,135.2063446,11771500
3/12/2021,156.8600006,157.6300049,155.0700073,156.1499939,136.8097076,12849500
3/15/2021,156.3500061,156.9199982,153.9600067,155.3699951,136.1263123,12101100
3/16/2021,154.0899963,154.6000061,152.1900024,153.5099945,134.4966888,12805600
3/17/2021,155.3399963,156.8800049,153.0500031,155.0899963,135.8809814,13952400
3/18/2021,157.6000061,161.6900024,157.1100006,157.6499939,138.1239471,21898500
3/19/2021,155.5099945,155.9400024,151.1900024,155.1399994,135.9247894,54418800
3/22/2021,152.8000031,153.9700012,150.6100006,150.9700012,132.2712555,19944800
3/23/2021,150.3300018,152.1199951,148.9600067,149.4600067,130.948288,17076300
3/24/2021,150,153.1799927,149.8600006,150.6199951,131.9645996,13079800
3/25/2021,150,152.9700012,149.3300018,152.5500031,133.6556244,15608300
3/26/2021,154.3000031,155.4499969,152.5500031,155.0899963,135.8809814,16754400
3/29/2021,152.1199951,153.7299957,151.0399933,152.6799927,133.769455,17570300
3/30/2021,154.4600067,155.8699951,153.8800049,154.4799957,135.3465424,13184300
3/31/2021,153.2799988,154.4900055,152.1199951,152.2299957,133.3752289,16736700
4/1/2021,151.8999939,153.7899933,151.5500031,153.7100067,134.671875,16561500
4/5/2021,154.3999939,154.9400024,152.6000061,153.6199951,135.3857574,13508000
4/6/2021,152.7899933,154.2799988,151.8600006,152.5399933,134.43396,13071600
4/7/2021,153.1000061,155.2299957,152.6499939,154.9299927,136.5402832,16903500
4/8/2021,154,155.5099945,152.3099976,155.1199951,136.7077026,12335500
4/9/2021,155.8099976,157.0399933,154.9700012,156.2799988,137.7300568,12122400
4/12/2021,155.5800018,157.25,155.5700073,155.9499969,137.4391937,12273400
4/13/2021,154.75,155.1999969,152.4299927,154.0899963,135.7999878,16113600
4/14/2021,151.4700012,153.8300018,150.9299927,151.2100067,133.2618408,19939600
4/15/2021,151.25,152.1999969,149.3200073,152.1699982,134.1078796,17694100
4/16/2021,153.8699951,154.5099945,152.6900024,153.3000031,135.1037598,13773400
4/19/2021,153.4199982,153.8800049,152.2200012,152.6499939,134.530899,11900200
4/20/2021,151.7400055,151.75,148.6499939,149.2700043,131.5521088,13716700
4/21/2021,147.7899933,150.6100006,146.7899933,150.5399933,132.6713562,12236700
4/22/2021,150.2299957,150.3000031,147.2599945,147.3699951,129.8776093,15256100
4/23/2021,147.1799927,151.1300049,146.6900024,150.1900024,132.362915,14041900
4/26/2021,150.7799988,152.4600067,150.3800049,150.5599976,132.6889954,10799100
4/27/2021,150.5,151.5700073,150.1100006,151.25,133.2970734,12821200
4/28/2021,152.4299927,152.8899994,151.3999939,152.2299957,134.1607361,8943700
4/29/2021,153.5399933,155.2799988,153.1999969,155.1900024,136.7694244,12976900
4/30/2021,154.1000061,154.4900055,153.0099945,153.8099976,135.5532532,11705100
5/3/2021,154.8500061,155.4799957,153.1300049,153.3600006,135.1566467,11801100
5/4/2021,152.8699951,155.6399994,152.1399994,155.4799957,137.0249634,12977700
5/5/2021,156,158.2799988,154.6300049,157.5200043,138.8228607,10506700
5/6/2021,158.0700073,160.8200073,157.1600037,160.6900024,141.6165771,13542400
5/7/2021,157.2200012,161.5,157.0200043,161.2400055,142.1012726,14257800
5/10/2021,161.5,163.7299957,161.1199951,161.2200012,142.0836182,14014300
5/11/2021,161.0800018,162.3899994,158.0399933,158.5399933,139.7217407,15451700
5/12/2021,159.6100006,160.7799988,157.0299988,157.4499969,138.7611237,14381700
5/13/2021,158.1799927,162.4499969,157.6799927,161.5,142.3304596,15395000
5/14/2021,162.3899994,164.4499969,161.9900055,164.0099945,144.5424957,10584000
5/17/2021,163.3699951,164.8500061,163.0299988,164.6699982,145.1241608,9886800
5/18/2021,164.6799927,165.5,162.2400055,162.3500061,143.0795135,11098100
